phrase,tsne_0,tsne_1,tsne_2,tsne_3,label
eager loading,-1.5306841135025024,-8.6272554397583,0.3428979516029358,-2.4914467334747314,non-cs
earlier field,1.3435888290405273,2.628913402557373,-6.497668743133545,-1.2526220083236694,non-cs
earliest installations using anchor modeling,-0.7501182556152344,5.663069725036621,-4.960870742797852,-1.1775965690612793,non-cs
early companies,-0.4115414619445801,4.9909749031066895,-4.836650848388672,-1.2525007724761963,non-cs
early name,-0.16471287608146667,4.644468307495117,-4.8217573165893555,-1.776164174079895,non-cs
early philosophical inquiries,-0.1903688609600067,4.774735450744629,-4.543225288391113,-0.6237125396728516,non-cs
early sorting algorithms around 1951,-7.83622407913208,-1.1713473796844482,5.894250392913818,0.5761702060699463,non-cs
early stage go,-0.29600489139556885,3.916914701461792,-4.961507797241211,-2.3801894187927246,non-cs
early work,-0.28947216272354126,4.59083890914917,-4.823751926422119,-1.7069406509399414,non-cs
easily broken,5.654391765594482,-1.1212809085845947,-4.87191915512085,-8.909364700317383,non-cs
easily deduced,1.9570552110671997,-3.7409732341766357,1.1347721815109253,-5.262124061584473,non-cs
economically possible,2.6096553802490234,-6.750545978546143,2.020453453063965,-5.216063499450684,non-cs
edges whose removal would partition,4.170344829559326,-1.4726709127426147,-6.230213642120361,-5.910418510437012,non-cs
eeg  typically hours,1.0956650972366333,2.0559232234954834,-10.688925743103027,0.9467405676841736,non-cs
effective methods exist,2.769381523132324,-5.419433116912842,3.9121222496032715,-5.733672618865967,non-cs
effective music visualization aims,6.951007843017578,-1.473130464553833,-1.9985318183898926,8.337706565856934,non-cs
effectively determine,2.8767220973968506,-0.9837808609008789,0.8829732537269592,-1.1744316816329956,non-cs
effectively rediscovered,5.153316974639893,1.656366229057312,-7.3419508934021,0.7194490432739258,non-cs
efficient algorithms,2.5827085971832275,-6.068851470947266,2.7783312797546387,-6.974808692932129,non-cs
efficient construction,1.5883564949035645,-5.377003192901611,3.8732635974884033,-7.325713634490967,non-cs
efficient even,1.8800865411758423,-4.823026657104492,2.500018835067749,-6.841243267059326,non-cs
efficient julia,1.6428395509719849,-5.480999946594238,2.4050421714782715,-8.265254020690918,non-cs
efficient matlab,2.813595771789551,-5.319995403289795,2.3156464099884033,-7.905725002288818,non-cs
efficient methods known,2.471658229827881,-5.484033107757568,3.0801990032196045,-6.748219013214111,non-cs
efficient use,2.041635274887085,-5.199967384338379,3.1307499408721924,-6.700540542602539,non-cs
efipsans project http  www,4.783056735992432,2.3216261863708496,5.195980548858643,7.622535705566406,non-cs
eigenmode expansion provides,1.4298197031021118,9.804272651672363,0.40491631627082825,-2.42526912689209,non-cs
eigenvalue problems involving differential equations,-7.078893184661865,1.0219284296035767,-1.400699496269226,9.084293365478516,non-cs
eighth annual acm symposium,2.5781311988830566,10.274507522583008,-3.5908803939819336,-0.13366568088531494,non-cs
either directly,-3.440758466720581,0.6644271612167358,-1.6260112524032593,-2.2925024032592773,non-cs
either multiple simultaneous executions,-2.5176827907562256,0.03491843491792679,-6.058892726898193,-4.442975044250488,non-cs
electromagnetic field,1.6624860763549805,-1.0131926536560059,10.56907844543457,3.952751398086548,non-cs
electromagnetic fields,1.6673506498336792,-1.0140354633331299,10.5617036819458,3.950016736984253,non-cs
electromagnetic relays,1.6997816562652588,-1.0155476331710815,10.490396499633789,3.934650182723999,non-cs
electronic music visualizers,5.623642921447754,-0.9533770084381104,-1.732484221458435,7.877788066864014,non-cs
electronic signatures vary depending,-1.7121059894561768,-1.5800487995147705,-9.090790748596191,-2.2314841747283936,non-cs
electronic switches,3.0541560649871826,1.4427320957183838,7.759191036224365,5.269285202026367,non-cs
elegance issue,4.396295547485352,-0.6066268682479858,3.6551008224487305,-8.24964714050293,non-cs
element matrices,-7.0889573097229,-0.40032529830932617,-1.0504969358444214,3.746506690979004,non-cs
elements immediately required,3.690904378890991,-4.578427791595459,-5.223904132843018,-0.12094282358884811,non-cs
eli zelkha,-2.542929172515869,2.9838004112243652,5.697054386138916,-1.415951132774353,non-cs
eliminating equations,1.3577666282653809,-6.79635763168335,-2.9415979385375977,-7.132987976074219,non-cs
else use dynamic linking,0.5392823815345764,-1.4158108234405518,9.23939323425293,0.7356201410293579,non-cs
embody values,3.8516201972961426,-5.5647101402282715,4.589701175689697,-3.0103392601013184,non-cs
emerging applications,-4.5550384521484375,-2.756807804107666,-0.552634060382843,-0.37536904215812683,non-cs
emerging branch,2.920318841934204,2.5756936073303223,2.763806104660034,-1.673106074333191,non-cs
emerging issue,-4.378660678863525,-2.9263527393341064,-0.6763147115707397,-0.15452805161476135,non-cs
emotional ability,-4.883636951446533,-0.9392562508583069,-9.947689056396484,0.4962157607078552,non-cs
empathy compassion,3.131057024002075,-1.1021071672439575,6.2025299072265625,-6.392162322998047,non-cs
employ mathematical optimization,-4.427228927612305,0.5368615984916687,5.194859504699707,9.007901191711426,non-cs
empty list consists,-1.3284720182418823,-4.276307582855225,-1.3250703811645508,-8.84255313873291,non-cs
empty location,-1.3782541751861572,-4.287773132324219,-1.2321772575378418,-8.68299674987793,non-cs
enable design,1.594617486000061,-2.081571340560913,5.576129913330078,6.703336715698242,non-cs
enable development,1.8012219667434692,-1.9685173034667969,5.437497138977051,6.986745834350586,non-cs
enables file sharing,1.7376753091812134,6.644530296325684,7.00982666015625,3.558272123336792,non-cs
encapsulate varying behavior,-2.5929362773895264,-1.558250904083252,-7.396635055541992,-2.3256657123565674,non-cs
encode dvd movies,-0.956071138381958,0.6739840507507324,6.610495090484619,13.048056602478027,non-cs
encourage clear communication,1.171497106552124,-2.3106942176818848,3.9310925006866455,-7.897550106048584,non-cs
encryption step performed,-0.026513326913118362,-1.1912800073623657,9.606796264648438,-3.37504243850708,non-cs
enemies would,-1.1036908626556396,-7.279767036437988,-9.610467910766602,-4.492249965667725,non-cs
energy minimization,0.24446973204612732,5.563500881195068,-10.82075309753418,-6.909549236297607,non-cs
energy physics,3.0846989154815674,-0.46716004610061646,10.143756866455078,5.930037498474121,non-cs
engine steering software,5.919902324676514,1.8866291046142578,1.2012553215026855,7.183651924133301,non-cs
engineering began,2.066932439804077,3.5666892528533936,6.313359260559082,5.823642730712891,non-cs
engineering uses modeling,1.8991501331329346,2.7746217250823975,5.828331470489502,6.007089138031006,non-cs
enhance user experience,3.0431551933288574,-8.263976097106934,3.050813913345337,0.37040358781814575,non-cs
ensure quality,4.205718040466309,-3.812269926071167,5.581780910491943,-3.617236852645874,non-cs
ensure referential integrity,4.209414005279541,-3.6096861362457275,5.570837020874023,-3.7353451251983643,non-cs
ensuring moral behaviors,5.816181659698486,-6.51732063293457,5.188055038452148,-2.796940326690674,non-cs
entangling operations,-3.6219429969787598,3.807420253753662,0.0980769619345665,-0.8186646699905396,non-cs
enterprise wan governance blog,5.315363883972168,2.7296793460845947,4.829970836639404,7.656356334686279,non-cs
entire data pool,6.087453365325928,2.53499436378479,-1.4690521955490112,-5.47783899307251,non-cs
entire nation,6.3030500411987305,2.568058967590332,-2.033536672592163,-5.65914249420166,non-cs
entire table,6.499946117401123,2.643690586090088,-2.0962274074554443,-5.628553867340088,non-cs
entirely driven,4.236997127532959,1.7706875801086426,-0.6392907500267029,-4.24358606338501,non-cs
entropy coding method defined,-2.7781636714935303,4.999401092529297,-4.831570625305176,2.2105345726013184,non-cs
environmental prediction,-2.6707472801208496,2.229684591293335,11.710932731628418,1.2637990713119507,non-cs
environmental sampling,-2.6707170009613037,2.2296805381774902,11.710965156555176,1.2638078927993774,non-cs
environmental science,-2.669734477996826,2.2303671836853027,11.711174964904785,1.2637171745300293,non-cs
epistemic possibility,-3.4818689823150635,-0.6438090205192566,0.956130862236023,-0.7708278894424438,non-cs
equal sizes,1.6265226602554321,-2.4523401260375977,1.2911808490753174,-7.746208190917969,non-cs
erciyes university,-2.4847755432128906,8.775821685791016,1.93759286403656,-1.7723983526229858,non-cs
error correcting codes defined,1.8865464925765991,-5.301077365875244,-10.008378982543945,-5.834871768951416,non-cs
error introduced,1.4435510635375977,-5.895097255706787,-8.115485191345215,-5.4424872398376465,non-cs
especially biomechanical systems,2.8826441764831543,6.072011470794678,6.887369155883789,7.904499053955078,non-cs
especially quantum information,3.87591290473938,-0.8141299486160278,9.91018009185791,7.011775493621826,non-cs
essential requirementsa typical property,7.3309855461120605,-5.601748466491699,1.621835470199585,-1.0123674869537354,non-cs
essentially unique planar embedding,-0.5658710598945618,-2.1651859283447266,-1.9028741121292114,0.5314710736274719,non-cs
establish un norms,0.31332066655158997,1.0796395540237427,-7.724167823791504,7.048464298248291,non-cs
ethical fields related,5.958193778991699,-6.66223669052124,5.196739196777344,-2.714071035385132,non-cs
ethical user experience objectives,5.934126853942871,-6.640914440155029,5.193678379058838,-2.7300660610198975,non-cs
evaluate expectation values,3.1278233528137207,-0.6507143378257751,-2.77247953414917,3.1068038940429688,non-cs
evaluation functions,1.3246055841445923,-1.2758859395980835,-0.17655040323734283,4.9136128425598145,non-cs
even base 256,-0.9644006490707397,8.689934730529785,8.796368598937988,3.6226954460144043,non-cs
even causes harm,-0.9680528044700623,-8.631844520568848,-7.481977462768555,-3.851140260696411,non-cs
even mechanical elements,4.372982025146484,1.6704739332199097,4.466828346252441,4.489814758300781,non-cs
even though,-1.6498526334762573,1.2917925119400024,-0.6758643984794617,-3.4462361335754395,non-cs
eventually called act,2.1530420780181885,3.6556458473205566,-1.2027733325958252,-1.9411283731460571,non-cs
eventually designed,2.209007740020752,3.3779330253601074,-1.7773581743240356,-2.473264217376709,non-cs
eventually give,2.446864366531372,3.111820936203003,-2.047442674636841,-2.429103374481201,non-cs
eventually returned,2.345017194747925,3.117680311203003,-2.099902391433716,-2.451265573501587,non-cs
every connection,4.821223735809326,2.7566308975219727,-2.028813123703003,-6.14662504196167,non-cs
every execution,5.1046319007873535,3.0799007415771484,-2.950711965560913,-6.342567443847656,non-cs
every graph property definable,4.933569431304932,4.1136980056762695,-1.836032748222351,-5.707545757293701,non-cs
every jd,4.608205795288086,2.825291395187378,-1.6628156900405884,-7.2136430740356445,non-cs
every object,5.123389720916748,2.9443604946136475,-1.8177579641342163,-5.900505065917969,non-cs
every solution,4.729834079742432,2.8041131496429443,-1.9477943181991577,-6.322432518005371,non-cs
every subset,5.037970066070557,2.77624773979187,-1.907768964767456,-6.13383674621582,non-cs
every variable,4.999072551727295,2.9411869049072266,-1.914267897605896,-5.987210750579834,non-cs
every word,4.7066216468811035,2.592158555984497,-2.0649571418762207,-6.316118240356445,non-cs
everyday consumers,0.9118171334266663,1.7275705337524414,-11.475132942199707,0.8454316854476929,non-cs
everyday division,0.9854171872138977,1.858839511871338,-11.160128593444824,0.8851954936981201,non-cs
everyday life activities,0.8843980431556702,1.6787325143814087,-11.592072486877441,0.8307536244392395,non-cs
evolutionary approach,3.3095602989196777,9.699664115905762,7.832571983337402,3.3499326705932617,non-cs
evolve gracefully,1.6397392749786377,-7.657445430755615,3.676711082458496,-5.2874579429626465,non-cs
evolved since,2.753915786743164,4.051131248474121,-5.752579212188721,-0.9518970251083374,non-cs
exact function,3.127686023712158,-1.2930538654327393,2.0259952545166016,-5.406121730804443,non-cs
examine factors,-0.37526342272758484,0.0010222112759947777,0.2630402743816376,2.9893910884857178,non-cs
example input,0.006090221460908651,1.187132477760315,2.13240122795105,1.9663640260696411,non-cs
example music videos,3.843446731567383,-4.764572620391846,-3.8792612552642822,9.47352123260498,non-cs
example strings,-4.516510963439941,0.8070092797279358,7.28419303894043,0.7018355131149292,non-cs
examples discussed,1.1516932249069214,1.0539610385894775,-0.24807073175907135,0.10251051932573318,non-cs
examples section,1.2043368816375732,1.2567641735076904,-0.26984187960624695,0.15459074079990387,non-cs
exceedingly rare,0.6695706844329834,-4.605794906616211,-4.943552017211914,-10.234302520751953,non-cs
excellent error properties,1.1669731140136719,-6.443117141723633,0.5374819040298462,-6.143713474273682,non-cs
excessive memory requirements,1.351445198059082,-9.140996932983398,-4.763185024261475,-1.584933876991272,non-cs
excluded volume,0.13191160559654236,-5.728147506713867,-3.207434892654419,-7.909140586853027,non-cs
executed remotely,8.575149536132812,-2.273365020751953,-4.0660271644592285,0.3612905740737915,non-cs
exhibit either innate emotional capabilities,-4.884256362915039,-0.9383426904678345,-9.947604179382324,0.49522456526756287,non-cs
exist different solution philosophies,-3.4425857067108154,-2.4326717853546143,-8.12573528289795,-2.619046449661255,non-cs
existing common internet file system,0.36566975712776184,-0.018303867429494858,2.6478431224823,14.638415336608887,non-cs
existing nodes based,4.863343238830566,-6.515835762023926,-2.626079559326172,6.596488952636719,non-cs
existing notations,4.863842964172363,-6.516889572143555,-2.6262030601501465,6.595922470092773,non-cs
expanding outside,1.6202877759933472,-6.436300277709961,0.960482120513916,1.1886154413223267,non-cs
expensive equipment,0.7616944313049316,-8.677176475524902,-4.206331729888916,-1.6934068202972412,non-cs
experimental observation,-6.512948036193848,2.405107021331787,5.686317443847656,4.3712310791015625,non-cs
explaining standards,1.816343069076538,1.3804339170455933,-0.27001824975013733,3.436680793762207,non-cs
explicit edge objects allows,5.692720890045166,-2.106706142425537,3.6650121212005615,-1.954582691192627,non-cs
explicit functionality designed,5.799182891845703,-1.682666540145874,3.4910104274749756,-2.057258367538452,non-cs
explicit planar embedding,5.8590850830078125,-1.3210699558258057,3.3035733699798584,-2.1759896278381348,non-cs
explored possible usage,-5.532700061798096,-2.752976655960083,-0.015601171180605888,-1.2574714422225952,non-cs
expressing facts,1.2958422899246216,-2.3372514247894287,5.765456676483154,-5.268136024475098,non-cs
expressing permitted sequences,3.2388744354248047,-2.836509943008423,4.431787967681885,-0.20428679883480072,non-cs
expression computational intelligence,-0.7775599360466003,3.0793871879577637,1.4923385381698608,9.31166934967041,non-cs
expression results,3.3076889514923096,-3.766042709350586,1.297218680381775,4.02861213684082,non-cs
extended binary tree obtained,-3.9565606117248535,3.423107862472534,-2.6939597129821777,-9.58449649810791,non-cs
extended binary trees,-3.929485559463501,3.356689453125,-2.7465357780456543,-9.558753967285156,non-cs
extending courcelle,1.6696587800979614,3.003131866455078,2.3997530937194824,-2.4803011417388916,non-cs
external factors,-1.563399076461792,0.1704757660627365,-3.5078141689300537,-6.030449390411377,non-cs
extra flexibility,0.751884400844574,-7.480134010314941,4.218114376068115,-1.495156168937683,non-cs
extremely difficult,-0.610711932182312,-7.500021934509277,-5.506385326385498,-2.656511068344116,non-cs
extremely well,2.741525650024414,-1.8785914182662964,1.306248664855957,-3.265690565109253,non-cs
facial affect detection,3.2032973766326904,-4.0948967933654785,1.8428239822387695,3.591946840286255,non-cs
facial expressions,4.22813606262207,-3.7002930641174316,3.3025176525115967,3.7729434967041016,non-cs
facilitate changes,1.541290283203125,-2.006181001663208,7.181025505065918,1.2595210075378418,non-cs
facilitate meta learning,-4.038875579833984,9.045974731445312,-1.040676236152649,5.01015567779541,non-cs
fairly common cause,0.10829156637191772,-4.343959808349609,1.358982801437378,-4.063632011413574,non-cs
far back,-6.531837463378906,-1.2499756813049316,-4.056608200073242,-4.980801105499268,non-cs
fast lookup,-2.5007598400115967,-9.022951126098633,0.17110593616962433,-3.444078207015991,non-cs
fast multiplication algorithms,-3.0000715255737305,-8.454188346862793,0.20619827508926392,-3.655748128890991,non-cs
fastest possible,-1.769288182258606,-9.332083702087402,0.49949127435684204,-4.290066719055176,non-cs
favor composition,3.5289549827575684,0.11837739497423172,3.480879306793213,-1.5588669776916504,non-cs
feasible solution,2.919583559036255,-5.908298492431641,2.2105326652526855,-4.854369163513184,non-cs
feasible solutions,2.912663459777832,-5.9718732833862305,2.2276549339294434,-4.812701225280762,non-cs
feature found,2.997427225112915,-3.3060035705566406,2.545109510421753,1.4353578090667725,non-cs
field access,4.893383026123047,-1.0880666971206665,-5.717899799346924,-0.8579578995704651,non-cs
field include computational materials science,-0.36472436785697937,4.026004791259766,3.682025909423828,9.37827205657959,non-cs
field include statistical relational learning,0.040459878742694855,-4.6195759773254395,-0.955637514591217,9.773855209350586,non-cs
field may,-4.888574600219727,-6.2085957527160645,-3.9900169372558594,2.0587735176086426,non-cs
field related,5.436344146728516,-0.9587107300758362,-5.619958400726318,-0.7249565720558167,non-cs
field samples,4.836526393890381,-1.1048372983932495,-5.758185386657715,-0.8660255074501038,non-cs
field saw many optimizations,2.4565868377685547,-2.362069606781006,-4.018820285797119,-3.773256778717041,non-cs
fifo arithmetic code first introduced,-0.1070086658000946,10.0562744140625,5.449467658996582,6.72449254989624,non-cs
file name,-3.6969616413116455,4.981670379638672,4.46938943862915,3.0504491329193115,non-cs
final product,1.0526704788208008,4.175475120544434,-0.820105254650116,-4.888528823852539,non-cs
final results,0.962691605091095,4.157599925994873,-0.6968163847923279,-5.008881092071533,non-cs
final sorted list,0.7908944487571716,4.1219305992126465,-0.4576684832572937,-5.222912311553955,non-cs
final stage,1.0474969148635864,4.182627201080322,-0.8261075019836426,-4.907041549682617,non-cs
finalized dictionary set,0.37547844648361206,4.014290809631348,0.15599171817302704,-5.7754387855529785,non-cs
finally construct used,1.948707938194275,3.6226723194122314,-1.4646438360214233,-2.9112496376037598,non-cs
financial business reporting,2.0735833644866943,1.6070674657821655,-6.068948745727539,9.582168579101562,non-cs
financial transactions etc,2.1896212100982666,1.5345873832702637,-6.2065606117248535,9.520649909973145,non-cs
financial value,1.9742367267608643,1.368327021598816,-6.35681676864624,9.446528434753418,non-cs
find approximate solutions,7.490837097167969,1.5384989976882935,-1.400551438331604,-0.724694013595581,non-cs
find three clusters within,-9.139580726623535,0.37642282247543335,1.3245271444320679,-0.7356029748916626,non-cs
finding lowest common ancestors,3.652247428894043,-3.818718433380127,-2.197132110595703,-7.538973331451416,non-cs
finding software memory problems,-1.16386878490448,7.314442157745361,0.5835599303245544,9.197308540344238,non-cs
finds approximate eigenvalues,-0.11588139832019806,9.423315048217773,-1.6326593160629272,1.2546484470367432,non-cs
finds use among,3.041844129562378,-3.1554605960845947,2.7341501712799072,1.107104778289795,non-cs
finely quantized versions,4.797487258911133,-3.150749921798706,0.029572799801826477,-3.6869850158691406,non-cs
finite element analysis,0.08629774302244186,5.911219120025635,-3.005405902862549,-10.648804664611816,non-cs
finite element methods use,0.0864470824599266,5.9145827293396,-3.003480911254883,-10.648664474487305,non-cs
finite number,-2.242306709289551,-2.1200549602508545,-3.5903565883636475,-12.164546966552734,non-cs
finite sequences,-2.23622727394104,-2.0998916625976562,-3.6254544258117676,-12.1657133102417,non-cs
finitely many children,-4.622674942016602,-5.821791648864746,0.9725984930992126,-6.86515474319458,non-cs
finnish group,-3.219984531402588,4.074176788330078,7.36667013168335,-3.2101917266845703,non-cs
fire together wire together,-2.393648147583008,-2.1074373722076416,5.740598678588867,1.4113922119140625,non-cs
first access,1.0328974723815918,5.992280960083008,-3.052993059158325,-3.3551344871520996,non-cs
first add,1.2848641872406006,5.671843528747559,-2.623514413833618,-3.3397693634033203,non-cs
first argument,0.843558132648468,6.330949306488037,-3.2164790630340576,-3.401289939880371,non-cs
first book,0.3328222334384918,7.310951232910156,-4.855479717254639,-3.1052470207214355,non-cs
first child node,-0.6256810426712036,7.404391765594482,-4.825277805328369,-3.1876022815704346,non-cs
first dating back,0.5332256555557251,5.967706680297852,-5.9768805503845215,-2.7766482830047607,non-cs
first formalized,0.9150335788726807,6.944403648376465,-4.0067458152771,-2.586270809173584,non-cs
first graphical standard,0.6218772530555725,7.840616703033447,-3.849379777908325,-2.05106782913208,non-cs
first humancomputer interface application,-0.005983344279229641,10.59900951385498,5.365279674530029,6.170830726623535,non-cs
first introduced,1.0178046226501465,6.718639850616455,-4.900707721710205,-2.2157204151153564,non-cs
first invocation,0.520576000213623,6.888171195983887,-3.774491310119629,-3.1577870845794678,non-cs
first object instance creation,-0.03664224222302437,7.432316780090332,-3.4977736473083496,-2.98183274269104,non-cs
first proposed,1.0602021217346191,6.670986652374268,-4.603382110595703,-2.2925190925598145,non-cs
first published,0.8007526397705078,6.975788593292236,-4.9924726486206055,-2.4728264808654785,non-cs
first round,0.4214106500148773,6.525742530822754,-3.8673079013824463,-3.962846517562866,non-cs
first search,0.916152834892273,6.145057678222656,-3.1519484519958496,-3.489877223968506,non-cs
first studied,0.8728125691413879,7.055005073547363,-5.267415523529053,-2.3543343544006348,non-cs
first suggested,1.1858104467391968,6.419123649597168,-4.3381547927856445,-2.318256378173828,non-cs
first swarm intelligence metaheuristic,0.015696080401539803,10.848404884338379,5.360844135284424,5.822717189788818,non-cs
first systematic work,0.6837111711502075,7.805947303771973,-3.8963000774383545,-2.0696916580200195,non-cs
first time,0.7604937553405762,6.507008075714111,-5.133715629577637,-3.0366547107696533,non-cs
first visit leaf nodes,-5.463009834289551,-8.769682884216309,0.15120495855808258,2.529780149459839,non-cs
fish schooling,6.908202171325684,5.150908946990967,-1.2854677438735962,0.20905666053295135,non-cs
fitted parabola,-4.172235488891602,0.34306544065475464,9.635523796081543,-2.308332681655884,non-cs
five principles,2.5424060821533203,6.709758281707764,2.0472567081451416,-6.139646053314209,non-cs
fixed capacity,-1.1795343160629272,-1.1235729455947876,-0.5687572956085205,-8.389152526855469,non-cs
fixed structures,-1.2014764547348022,-1.2616662979125977,-0.6206962466239929,-8.524889945983887,non-cs
floor space,-3.1265697479248047,-5.962582588195801,2.2328195571899414,4.364487648010254,non-cs
flow analysis,4.432541847229004,1.7153913974761963,1.246110200881958,1.8729369640350342,non-cs
focused operating systems also exist,-4.533570289611816,3.2665088176727295,4.010013580322266,-6.844710826873779,non-cs
following briefly summarizes,1.293937087059021,1.9224175214767456,-0.615890383720398,-0.049404311925172806,non-cs
following paragraphs,-1.4913504123687744,0.6073851585388184,6.241611480712891,0.893186092376709,non-cs
following three,-9.881750106811523,0.1727040857076645,0.13882091641426086,-1.0436055660247803,non-cs
form larger subjects,2.534587860107422,-10.766169548034668,-1.794695258140564,-0.4893569052219391,non-cs
formal description,4.921780586242676,2.079739809036255,5.608280181884766,-4.8496174812316895,non-cs
formal languages,4.961167812347412,2.3844170570373535,5.9388651847839355,-4.866315841674805,non-cs
formal languages studied,4.914400100708008,2.6455295085906982,6.2119927406311035,-4.903854846954346,non-cs
formal logic,5.2966108322143555,2.023749828338623,5.587978363037109,-4.729775905609131,non-cs
formal methods,5.032148838043213,2.193798780441284,5.742341995239258,-4.82669734954834,non-cs
formalized systems investigated,-2.8318030834198,-0.011244526132941246,4.517674446105957,4.626595973968506,non-cs
formally speaking,4.58359956741333,1.5440521240234375,5.006356716156006,-4.901496410369873,non-cs
formerly far end block error,2.423875331878662,-4.875748157501221,-5.537136554718018,-4.861416816711426,non-cs
forward portion,-0.9167168736457825,-2.8951241970062256,1.4735687971115112,1.3363428115844727,non-cs
found applications,3.109445095062256,-3.251495122909546,2.619762897491455,1.2327489852905273,non-cs
foundational contribution,6.721531867980957,-5.452515125274658,-0.2637425661087036,-0.16950124502182007,non-cs
fpgas also make extensive use,-4.299582481384277,3.526231288909912,4.093524932861328,-7.038013458251953,non-cs
free content projects,2.306544542312622,0.7183906435966492,4.8394551277160645,-10.770105361938477,non-cs
free languages,2.3441760540008545,0.7079706192016602,4.800761699676514,-10.769091606140137,non-cs
free rewriting systems,2.2647345066070557,0.7117835879325867,4.841439723968506,-10.760943412780762,non-cs
freedom per arm,0.7280896902084351,0.47580230236053467,5.010092258453369,-10.489520072937012,non-cs
frequently used,-1.2819336652755737,-5.788141250610352,-1.267742395401001,-2.5040271282196045,non-cs
frozen spots,0.12817294895648956,-6.008250713348389,-4.619540691375732,-8.134384155273438,non-cs
fu xi,-2.647003650665283,1.287968635559082,2.6758108139038086,-3.7969448566436768,non-cs
full title,5.831027030944824,1.524522066116333,-0.29040029644966125,-5.173513889312744,non-cs
fully automated mode,3.936691999435425,-0.30029046535491943,0.7597594857215881,-6.68013334274292,non-cs
fully extended,5.2500481605529785,0.5353800058364868,-0.46481961011886597,-5.223701000213623,non-cs
fully self,4.074099063873291,-0.09763480722904205,0.6229242086410522,-6.398848056793213,non-cs
function 1 calls function 2,-7.507699012756348,2.44956636428833,2.8720672130584717,-2.9003639221191406,non-cs
function 2 calls function 3,-8.254191398620605,1.4307653903961182,2.3734917640686035,-1.3535298109054565,non-cs
function 3 calls function 1,-8.251949310302734,1.43057382106781,2.365488290786743,-1.3517694473266602,non-cs
function evaluates,1.5264123678207397,-1.2419224977493286,-0.23350638151168823,5.064174652099609,non-cs
functional programming community,1.2745333909988403,4.5142621994018555,0.6845283508300781,6.050654888153076,non-cs
functions measuring,0.5644635558128357,-1.4832874536514282,-1.160905122756958,5.36884880065918,non-cs
functions without,-0.8977788090705872,-5.001883029937744,-2.0488338470458984,-9.490415573120117,non-cs
fundamental concept,7.052199363708496,-6.204789638519287,-0.2092016488313675,-0.852486789226532,non-cs
fundamental limit,-6.761203765869141,-4.689351558685303,-4.0171589851379395,-3.798912286758423,non-cs
fundamental limits,-6.702221393585205,-4.6851067543029785,-4.031285762786865,-3.8074934482574463,non-cs
fundamental operation,7.1322431564331055,-6.216785907745361,-0.11069366335868835,-0.8959410786628723,non-cs
fundamental principles,7.426393985748291,-6.043642044067383,-0.05199506878852844,-0.8100998997688293,non-cs
fundamental requirement,6.977787971496582,-6.361485958099365,-0.2750714421272278,-0.9313727021217346,non-cs
furthered researched,7.6372833251953125,2.886810541152954,-1.8990325927734375,3.74733567237854,non-cs
future capability,-4.441782474517822,-1.8092029094696045,-0.563928484916687,-0.7268656492233276,non-cs
fuzzy markup language edited,-5.613301753997803,-2.7892701625823975,-2.581117630004883,-7.648548126220703,non-cs
fuzzy set defined,-5.34414529800415,-3.611403703689575,-1.9033236503601074,-7.022956371307373,non-cs
fuzzy system independently,-1.4816083908081055,-1.0851781368255615,-0.794787585735321,-11.500824928283691,non-cs
gaming businesses,2.6839396953582764,-0.9413370490074158,5.426548004150391,10.39787769317627,non-cs
garbage collection handbook,-3.838352680206299,2.7145097255706787,3.0478062629699707,-11.984493255615234,non-cs
gathering information,7.2457733154296875,0.15151189267635345,2.8921778202056885,4.4000372886657715,non-cs
gdel prize,0.6724997162818909,4.23650598526001,2.5978870391845703,-0.7083051800727844,non-cs
general concept,-1.6207880973815918,-2.5488486289978027,2.9015913009643555,-1.144926905632019,non-cs
general functional gradient boosting perspective,0.5702584981918335,11.325947761535645,3.715075969696045,-1.118452548980713,non-cs
general programming languages,-1.7006007432937622,4.320211887359619,0.7587279677391052,6.651276111602783,non-cs
general question,-1.8823031187057495,-2.41290283203125,2.5166213512420654,-1.1333788633346558,non-cs
general set,-2.28200101852417,-2.4925730228424072,3.446673631668091,-1.2599424123764038,non-cs
general setting,-2.127342939376831,-2.5041744709014893,3.2974319458007812,-1.2306548357009888,non-cs
generalized answers,-7.080430030822754,-3.277651071548462,1.381380319595337,0.9929702877998352,non-cs
generalized form,-7.088135242462158,-3.206770420074463,1.2930026054382324,0.993614912033081,non-cs
generalized max,-7.140225410461426,-3.0066094398498535,1.0490686893463135,0.9914283156394958,non-cs
generalizes well,2.686638355255127,-2.1338179111480713,1.174760341644287,-2.216764211654663,non-cs
generally attributed,-0.15950164198875427,-1.2115743160247803,0.12732143700122833,-3.0248806476593018,non-cs
generally designed,0.12406808137893677,-1.6830450296401978,0.008699381723999977,-3.524419069290161,non-cs
generally give prime factors,7.260973930358887,-2.1563050746917725,-0.7389751672744751,-2.770810127258301,non-cs
generally slower,2.2057833671569824,-6.08605432510376,-3.2995989322662354,-11.026517868041992,non-cs
generate reasonable predictions across,4.641042232513428,-5.52467155456543,3.4625227451324463,-5.736226558685303,non-cs
generated music plus visualization combinations,6.527955055236816,-1.5331134796142578,-2.066091299057007,8.367523193359375,non-cs
generated perceptual information,6.244526386260986,-0.16312545537948608,3.507460594177246,4.634339809417725,non-cs
generates animated imagery based,2.7937514781951904,-3.772152900695801,4.026371002197266,5.469007968902588,non-cs
